job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,midlevel,,company_174,"Amsterdam, North Holland, Netherlands",a month ago,"Amsterdam, NH, NL",Technology,Private,900,Private,"['machine learning', 'python']",49109.0,900.0,small,machine learning|python,2,49109.0
data scientist,senior,remote,company_083,Mumbai Metropolitan Region . Fully Remote,2 months ago,"Paris, IDF, FR",Technology,Private,"263,610",€25.31B,"['pandas', 'numpy', 'pytorch', 'scipy', 'opencv', 'hadoop', 'machine learning', 'keras', 'deep learning', 'tensorflow']",10055.0,263610.0,large,pandas|numpy|pytorch|scipy|opencv|hadoop|machine learning|keras|deep learning|tensorflow,10,13071.5
data scientist,lead,on-site,company_244,"Plano, TX . On-site",5 days ago,"New York, NY, US",Finance,Public,"290,750",€350.32B,"['amazon', 'spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']",137008.0,290750.0,large,amazon|spark|aws|r|python|scala|sql|machine learning|gcp|hadoop|azure,11,178110.4
data scientist,junior,on-site,company_849,"Jersey City, NJ . Whitehouse Station, NJ . Simsbury, CT . Philadelphia, PA",a month ago,"Readington Township, NJ, US",Finance,Public,"29,410",Public,"['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']",135176.0,29410.0,large,pandas|numpy|pytorch|spark|scikit-learn|python|linux|airflow|sql|machine learning|database|azure|tensorflow,13,175728.80000000002
data scientist,senior,on-site,company_844,"Mountain View, CA",4 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.59B,"['sql', 'machine learning', 'r', 'python']",170340.0,17020.0,medium,sql|machine learning|r|python,4,187374.00000000003
data scientist,lead,on-site,company_273,"San Francisco, CA",14 days ago,"Menlo Park, CA, US",Technology,Public,"94,560",€230.37B,['machine learning'],286791.0,94560.0,large,machine learning,1,372828.3
data scientist,senior,hybrid,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.75B,[],281312.0,780.0,small,,0,281312.0
data scientist,senior,,company_223,"Raleigh, NC",6 days ago,"New York, NY, US",Technology,Public,"10,040",Public,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",99557.0,10040.0,medium,spark|aws|r|python|machine learning|hadoop|deep learning,7,109512.70000000001
data scientist,senior,,company_309,"Bengaluru, Karnataka, India",21 days ago,"New York, NY, US",Technology,Private,"3,550",Private,"['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']",19234.0,3550.0,medium,pytorch|aws|git|python|docker|sql|machine learning|gcp|deep learning|keras|azure|tensorflow|tableau,13,21157.4
data scientist,lead,on-site,company_395,"McLean, VA",18 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.18B,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",300036.0,55100.0,large,aws|r|python|scala|machine learning|database|deep learning,7,390046.8
data scientist,senior,on-site,company_878,"San Jose, CA . Austin, TX",7 days ago,"San Jose, CA, US",Technology,Public,"21,260",€144.77B,"['sql', 'python']",213904.0,21260.0,large,sql|python,2,278075.2
data scientist,senior,hybrid,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.90B,[],281309.0,780.0,small,,0,281309.0
data scientist,lead,on-site,company_395,"McLean, VA",21 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.23B,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",300033.0,55100.0,large,aws|r|python|scala|machine learning|database|deep learning,7,390042.9
machine learning engineer,senior,on-site,company_336,"South San Francisco, CA . New York, NY",4 days ago,"South San Francisco, CA, US",Technology,Private,"14,060",Private,"['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']",177193.0,14060.0,medium,pytorch|r|python|scala|java|machine learning|deep learning|tensorflow,8,194912.30000000002
data scientist,senior,hybrid,company_081,"San Francisco, CA . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,020",€4.72B,[],168967.0,5020.0,medium,,0,185863.7
data scientist,midlevel,remote,company_318,"San Francisco, CA . Atlanta, GA . Portland, OR . Seattle, WA . Pittsburgh, PA + 2 More",11 days ago,"Dallas, TX, US",Technology,Public,"55,040",€14.61B,['machine learning'],118739.0,55040.0,large,machine learning,1,154360.7
data scientist,midlevel,on-site,company_273,"San Francisco, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,540",€230.42B,"['sql', 'machine learning', 'r', 'python']",186325.0,94540.0,large,sql|machine learning|r|python,4,242222.5
data scientist,senior,on-site,company_003,"Sunnyvale, CA",12 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",237469.0,352440000000.0,large,pytorch|spark|r|python|scala|java|sql|machine learning|deep learning|keras|azure|tensorflow,12,308709.7
data scientist,senior,hybrid,company_316,"Dublin, County Dublin, Ireland . Hybrid",3 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,990",Public,"['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']",52987.0,37990.0,large,aws|r|python|airflow|sql|machine learning|azure|tableau,8,68883.1
data scientist,senior,remote,company_572,Fully Remote,6 days ago,"San Francisco, CA, US",Technology,Private,45,Private,[],159836.0,45.0,small,,0,159836.0
data scientist,senior,,company_371,"South San Francisco, CA",a month ago,"South San Francisco, CA, US",Healthcare,Private,250,Private,"['r', 'python']",168968.0,250.0,small,r|python,2,168968.0
data scientist,senior,,company_207,"Singapore, Singapore",3 days ago,"Boise, ID, US",Technology,Public,"40,040",€55.29B,"['git', 'python', 'java', 'sql', 'machine learning']",85616.0,40040.0,large,git|python|java|sql|machine learning,5,111300.8
data scientist,senior,on-site,company_003,"Bentonville, AR",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",200934.0,352440000000.0,large,spark|r|python|scala|sql|machine learning|tensorflow,7,261214.2
data scientist,midlevel,hybrid,company_983,"Arlington, VA . Hybrid",6 days ago,"McLean, VA, US",Technology,Public,"27,030",Public,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",160751.0,27030.0,large,spark|r|python|sql|hadoop|machine learning,6,208976.30000000002
data scientist,midlevel,,company_941,"Kochi, Kerala, India",14 days ago,"Dublin, IE",Technology,Public,"492,195",€153.25B,"['aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",26188.0,492195.0,large,aws|r|python|scala|java|sql|machine learning|hadoop|azure|tableau,10,34044.4
data scientist,senior,hybrid,company_270,"New York, NY . Hybrid",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.47B,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure']",203204.0,300010.0,large,pytorch|aws|python|sql|machine learning|gcp|deep learning|azure,8,264165.2
data scientist,senior,,company_291,"Bengaluru East, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€71.03B,['machine learning'],9587.0,261060.0,large,machine learning,1,12463.1
data scientist,midlevel,hybrid,company_983,"Washington, DC . Hybrid",14 days ago,"McLean, VA, US",Technology,Public,"27,070",Public,"['machine learning', 'tableau', 'python']",160754.0,27070.0,large,machine learning|tableau|python,3,208980.2
data scientist,senior,hybrid,company_083,"Sevilla La Nueva, Community of Madrid, Spain . Hybrid",14 days ago,"Paris, IDF, FR",Technology,Private,"263,590",€25.36B,"['pytorch', 'aws', 'r', 'python', 'docker', 'opencv', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'tensorflow']",32155.0,263590.0,large,pytorch|aws|r|python|docker|opencv|machine learning|gcp|kubernetes|deep learning|azure|tensorflow,12,41801.5
data scientist,senior,hybrid,company_983,"Chantilly, VA . Hybrid",7 days ago,"McLean, VA, US",Technology,Public,"27,050",Public,"['r', 'python', 'java', 'sql', 'database', 'tableau']",205505.0,27050.0,large,r|python|java|sql|database|tableau,6,267156.5
data scientist,midlevel,on-site,company_310,"Riverside, CA . On-site",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']",82476.0,20010.0,large,pytorch|aws|scikit-learn|python|machine learning|azure|tensorflow,7,107218.8
data scientist,lead,on-site,company_235,"Colorado Springs, CO",14 days ago,"San Antonio, TX, US",Finance,Private,"33,010",Private,"['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137005.0,33010.0,large,spark|r|python|sql|machine learning|hadoop|deep learning,7,178106.5
data scientist,midlevel,on-site,company_273,"Los Angeles, CA",18 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.32B,"['sql', 'machine learning', 'r', 'python']",221034.0,94590.0,large,sql|machine learning|r|python,4,287344.2
data scientist,senior,,company_678,"Fort Meade, MD",7 days ago,"Herndon, VA, US",Technology,Private,"5,060",Private,['tableau'],163486.0,5060.0,medium,tableau,1,179834.6
data scientist,senior,on-site,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Retail,Public,"409,050",€67.04B,"['spark', 'machine learning', 'git', 'python']",58197.0,409050.0,large,spark|machine learning|git|python,4,75656.1
data scientist,lead,on-site,company_316,"Mumbai, Maharashtra, India",14 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"['git', 'r', 'python', 'airflow', 'sql', 'machine learning']",32903.0,37950.0,large,git|r|python|airflow|sql|machine learning,6,42773.9
data scientist,midlevel,on-site,company_273,"Sunnyvale, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.37B,"['sql', 'machine learning', 'r', 'python']",186319.0,94590.0,large,sql|machine learning|r|python,4,242214.7
data scientist,senior,,company_844,"San Francisco, CA",25 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.39B,"['sql', 'machine learning', 'r', 'python']",173540.0,17020.0,medium,sql|machine learning|r|python,4,190894.00000000003
data scientist,lead,on-site,company_003,"Sunnyvale, CA",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",182672.0,352440000000.0,large,spark|r|python|scala|machine learning|tensorflow,6,237473.6
machine learning engineer,senior,hybrid,company_315,"Noida, Uttar Pradesh, India . Ahmedabad, Gujarat, India . Trivandrum, Kerala, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India + 2 More . Hybrid",a month ago,"Austin, TX, US",Technology,Public,"212,630",€188.21B,"['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']",41974.0,212630.0,large,pytorch|spark|aws|scikit-learn|python|docker|deep learning|sql|machine learning|gcp|kubernetes|hadoop|azure|tensorflow,14,54566.200000000004
data scientist,senior,on-site,company_355,"San Francisco, CA . Seattle, WA . Atlanta, GA",5 days ago,"San Francisco, CA, US",Technology,Public,"65,820",€130.59B,"['spark', 'r', 'python', 'airflow', 'hadoop']",252178.0,65820.0,large,spark|r|python|airflow|hadoop,5,327831.4
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",14 days ago,"San Jose, CA, US",Technology,Public,"34,660",€81.86B,"['sql', 'machine learning', 'python']",47285.0,34660.0,large,sql|machine learning|python,3,61470.5
data scientist,,on-site,company_445,On-site,14 days ago,"Ventura, CA, US",Technology,Public,"2,270",Public,[],207329.0,2270.0,medium,,0,228061.90000000002
data scientist,senior,,company_931,"London, England, United Kingdom",14 days ago,"Seattle, WA, US",Technology,Public,"26,090",Public,"['r', 'python', 'sql', 'hadoop', 'machine learning', 'tableau']",78110.0,26090.0,large,r|python|sql|hadoop|machine learning|tableau,6,101543.0
data scientist,senior,on-site,company_288,"Chantilly, VA . On-site",8 days ago,"Reston, VA, US",Technology,Public,"26,020",€62.74B,"['amazon', 'aws', 'python']",114169.0,26020.0,large,amazon|aws|python,3,148419.7
data scientist,midlevel,hybrid,company_257,"Washington, DC . Hybrid",14 days ago,"Foster City, CA, US",Finance,Public,"21,030",€383.10B,"['spark', 'hadoop', 'sql', 'python']",164863.0,21030.0,large,spark|hadoop|sql|python,4,214321.9
data scientist,senior,on-site,company_134,"Bellevue, WA",6 days ago,"Seattle, WA, US",Retail,Public,"865,416",€833.06B,"['amazon', 'r', 'python', 'sql', 'machine learning']",219207.0,865416.0,large,amazon|r|python|sql|machine learning,5,284969.10000000003
data scientist,senior,,company_911,"Jacksonville, FL",6 days ago,"New York, NY, US",Technology,Public,"5,010",Public,"['pytorch', 'spark', 'python', 'sql', 'machine learning']",38945.0,5010.0,medium,pytorch|spark|python|sql|machine learning,5,42839.5
data scientist,senior,on-site,company_291,"Bengaluru East, Karnataka, India",14 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€70.98B,"['sql', 'machine learning', 'r', 'python']",9586.0,261060.0,large,sql|machine learning|r|python,4,12461.800000000001
data scientist,senior,,company_042,Spain,7 days ago,"Boston, MA, US",Technology,Public,990,Public,"['pandas', 'python', 'docker', 'airflow', 'sql', 'gcp', 'machine learning']",54805.0,990.0,small,pandas|python|docker|airflow|sql|gcp|machine learning,7,54805.0
data scientist,lead,,company_270,"Albany, NY",a month ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.42B,"['sql', 'machine learning', 'python']",263406.0,300010.0,large,sql|machine learning|python,3,342427.8
data scientist,senior,on-site,company_149,"Mason, OH",7 days ago,"Cincinnati, OH, US",Manufacturing,Public,"101,040",€305.27B,"['aws', 'machine learning', 'r', 'azure']",105041.0,101040.0,large,aws|machine learning|r|azure,4,136553.30000000002
data scientist,junior,,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Technology,Public,"222,050",€24.21B,"['deep learning', 'machine learning']",10049.0,222050.0,large,deep learning|machine learning,2,13063.7
data scientist,senior,on-site,company_490,"Overland Park, KS . Bellevue, WA",3 months ago,"Bellevue, WA, US",Technology,Public,"83,550",Public,"['spark', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']",209888.0,83550.0,large,spark|r|python|sql|machine learning|database|hadoop|deep learning,8,272854.4
data scientist,senior,on-site,company_310,"Homestead, FL",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"['sql', 'machine learning', 'r', 'python']",129242.0,20010.0,large,sql|machine learning|r|python,4,168014.6
data scientist,senior,remote,company_223,"Raleigh, NC",a month ago,"New York, NY, US",Technology,Public,"10,070",Public,"['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'scala', 'java', 'sql', 'machine learning', 'keras', 'deep learning', 'tensorflow']",99560.0,10070.0,medium,pandas|numpy|pytorch|spark|scikit-learn|python|scala|java|sql|machine learning|keras|deep learning|tensorflow,13,109516.00000000001
data scientist,midlevel,,company_233,"McLean, VA",a month ago,"Reston, VA, US",Technology,Public,"27,390",Public,"['aws', 'git', 'python', 'sql', 'database', 'machine learning', 'matplotlib', 'tensorflow', 'tableau']",172784.0,27390.0,large,aws|git|python|sql|database|machine learning|matplotlib|tensorflow|tableau,9,224619.2
data scientist,senior,remote,company_223,"Raleigh, NC . Fully Remote",a month ago,"New York, NY, US",Technology,Public,"10,020",Public,"['spark', 'python', 'machine learning', 'hadoop', 'deep learning']",99554.0,10020.0,medium,spark|python|machine learning|hadoop|deep learning,5,109509.40000000001
data scientist,senior,on-site,company_233,"Bethesda, MD . On-site",a month ago,"Reston, VA, US",Technology,Public,"27,400",Public,"['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']",140587.0,27400.0,large,amazon|aws|git|r|python|docker|sql|kubernetes|hadoop,9,182763.1
